family,query_id,schema_name,retrieval_correct,grounding_mode,param_coverage,type_match,key_overlap,instantiation_approx,error_type
Production Planning / LP,nlp4lp_test_293,nlp4lp_test_293,1,tfidf_greedy,0.000,0.000,0.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_293,nlp4lp_test_293,1,constrained,0.000,0.000,0.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_293,nlp4lp_test_293,1,opt_role_repair,0.000,0.000,0.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_293,nlp4lp_test_293,1,global_compat_full,0.000,0.000,0.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_293,nlp4lp_test_293,1,semantic_ir_repair,0.000,0.000,0.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_299,nlp4lp_test_299,0,tfidf_greedy,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_299,nlp4lp_test_299,0,constrained,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_299,nlp4lp_test_299,0,opt_role_repair,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_299,nlp4lp_test_299,0,global_compat_full,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_299,nlp4lp_test_299,0,semantic_ir_repair,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_3,nlp4lp_test_3,1,tfidf_greedy,1.000,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_3,nlp4lp_test_3,1,constrained,1.000,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_3,nlp4lp_test_3,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_3,nlp4lp_test_3,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_3,nlp4lp_test_3,1,semantic_ir_repair,1.000,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_30,nlp4lp_test_30,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_30,nlp4lp_test_30,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_30,nlp4lp_test_30,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_30,nlp4lp_test_30,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_30,nlp4lp_test_30,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_302,nlp4lp_test_302,1,tfidf_greedy,0.333,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_302,nlp4lp_test_302,1,constrained,0.333,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_302,nlp4lp_test_302,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_302,nlp4lp_test_302,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_302,nlp4lp_test_302,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_303,nlp4lp_test_303,1,tfidf_greedy,0.667,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_303,nlp4lp_test_303,1,constrained,0.667,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_303,nlp4lp_test_303,1,opt_role_repair,0.667,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_303,nlp4lp_test_303,1,global_compat_full,0.667,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_303,nlp4lp_test_303,1,semantic_ir_repair,0.667,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_304,nlp4lp_test_304,1,tfidf_greedy,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_304,nlp4lp_test_304,1,constrained,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_304,nlp4lp_test_304,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_304,nlp4lp_test_304,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_304,nlp4lp_test_304,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_305,nlp4lp_test_305,1,tfidf_greedy,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_305,nlp4lp_test_305,1,constrained,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_305,nlp4lp_test_305,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_305,nlp4lp_test_305,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_305,nlp4lp_test_305,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_307,nlp4lp_test_307,1,tfidf_greedy,0.625,0.400,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_307,nlp4lp_test_307,1,constrained,0.625,0.400,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_307,nlp4lp_test_307,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_307,nlp4lp_test_307,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_307,nlp4lp_test_307,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_308,nlp4lp_test_308,1,tfidf_greedy,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_308,nlp4lp_test_308,1,constrained,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_308,nlp4lp_test_308,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_308,nlp4lp_test_308,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_308,nlp4lp_test_308,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_310,nlp4lp_test_310,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_310,nlp4lp_test_310,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_310,nlp4lp_test_310,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_310,nlp4lp_test_310,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_310,nlp4lp_test_310,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_311,nlp4lp_test_311,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_311,nlp4lp_test_311,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_311,nlp4lp_test_311,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_311,nlp4lp_test_311,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_311,nlp4lp_test_311,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_313,nlp4lp_test_313,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_313,nlp4lp_test_313,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_313,nlp4lp_test_313,1,opt_role_repair,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_313,nlp4lp_test_313,1,global_compat_full,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_313,nlp4lp_test_313,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_315,nlp4lp_test_315,1,tfidf_greedy,1.000,0.375,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_315,nlp4lp_test_315,1,constrained,1.000,0.375,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_315,nlp4lp_test_315,1,opt_role_repair,1.000,0.375,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_315,nlp4lp_test_315,1,global_compat_full,1.000,0.375,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_315,nlp4lp_test_315,1,semantic_ir_repair,0.375,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_316,nlp4lp_test_316,0,tfidf_greedy,1.000,1.000,1.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_316,nlp4lp_test_316,0,constrained,1.000,1.000,1.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_316,nlp4lp_test_316,0,opt_role_repair,1.000,1.000,1.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_316,nlp4lp_test_316,0,global_compat_full,1.000,1.000,1.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_316,nlp4lp_test_316,0,semantic_ir_repair,1.000,1.000,1.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_317,nlp4lp_test_317,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_317,nlp4lp_test_317,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_317,nlp4lp_test_317,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_317,nlp4lp_test_317,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_317,nlp4lp_test_317,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_321,nlp4lp_test_321,1,tfidf_greedy,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_321,nlp4lp_test_321,1,constrained,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_321,nlp4lp_test_321,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_321,nlp4lp_test_321,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_321,nlp4lp_test_321,1,semantic_ir_repair,0.750,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_322,nlp4lp_test_322,0,tfidf_greedy,1.000,0.667,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_322,nlp4lp_test_322,0,constrained,1.000,0.667,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_322,nlp4lp_test_322,0,opt_role_repair,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_322,nlp4lp_test_322,0,global_compat_full,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_322,nlp4lp_test_322,0,semantic_ir_repair,1.000,1.000,0.500,0,retrieval_miss
Production Planning / LP,nlp4lp_test_325,nlp4lp_test_325,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_325,nlp4lp_test_325,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_325,nlp4lp_test_325,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_325,nlp4lp_test_325,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_325,nlp4lp_test_325,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_33,nlp4lp_test_33,1,tfidf_greedy,0.875,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_33,nlp4lp_test_33,1,constrained,0.875,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_33,nlp4lp_test_33,1,opt_role_repair,0.875,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_33,nlp4lp_test_33,1,global_compat_full,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_33,nlp4lp_test_33,1,semantic_ir_repair,0.875,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_330,nlp4lp_test_330,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_330,nlp4lp_test_330,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_330,nlp4lp_test_330,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_330,nlp4lp_test_330,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_330,nlp4lp_test_330,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_34,nlp4lp_test_34,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_34,nlp4lp_test_34,1,constrained,1.000,0.250,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_34,nlp4lp_test_34,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_34,nlp4lp_test_34,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_34,nlp4lp_test_34,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_35,nlp4lp_test_35,1,tfidf_greedy,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_35,nlp4lp_test_35,1,constrained,1.000,0.875,1.000,1,none
Production Planning / LP,nlp4lp_test_35,nlp4lp_test_35,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_35,nlp4lp_test_35,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_35,nlp4lp_test_35,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_36,nlp4lp_test_36,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_36,nlp4lp_test_36,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_36,nlp4lp_test_36,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_36,nlp4lp_test_36,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_36,nlp4lp_test_36,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_37,nlp4lp_test_37,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_37,nlp4lp_test_37,1,constrained,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_37,nlp4lp_test_37,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_37,nlp4lp_test_37,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_37,nlp4lp_test_37,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_40,nlp4lp_test_40,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_40,nlp4lp_test_40,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_40,nlp4lp_test_40,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_40,nlp4lp_test_40,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_40,nlp4lp_test_40,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_41,nlp4lp_test_41,1,tfidf_greedy,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_41,nlp4lp_test_41,1,constrained,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_41,nlp4lp_test_41,1,opt_role_repair,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_41,nlp4lp_test_41,1,global_compat_full,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_41,nlp4lp_test_41,1,semantic_ir_repair,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_43,nlp4lp_test_43,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_43,nlp4lp_test_43,1,constrained,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_43,nlp4lp_test_43,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_43,nlp4lp_test_43,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_43,nlp4lp_test_43,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_44,nlp4lp_test_44,1,tfidf_greedy,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_44,nlp4lp_test_44,1,constrained,0.750,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_44,nlp4lp_test_44,1,opt_role_repair,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_44,nlp4lp_test_44,1,global_compat_full,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_44,nlp4lp_test_44,1,semantic_ir_repair,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_45,nlp4lp_test_45,1,tfidf_greedy,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_45,nlp4lp_test_45,1,constrained,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_45,nlp4lp_test_45,1,opt_role_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_45,nlp4lp_test_45,1,global_compat_full,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_45,nlp4lp_test_45,1,semantic_ir_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_47,nlp4lp_test_47,1,tfidf_greedy,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_47,nlp4lp_test_47,1,constrained,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_47,nlp4lp_test_47,1,opt_role_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_47,nlp4lp_test_47,1,global_compat_full,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_47,nlp4lp_test_47,1,semantic_ir_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_48,nlp4lp_test_48,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_48,nlp4lp_test_48,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_48,nlp4lp_test_48,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_48,nlp4lp_test_48,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_48,nlp4lp_test_48,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_5,nlp4lp_test_5,1,tfidf_greedy,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_5,nlp4lp_test_5,1,constrained,1.000,0.700,1.000,1,none
Production Planning / LP,nlp4lp_test_5,nlp4lp_test_5,1,opt_role_repair,0.700,0.714,1.000,0,none
Production Planning / LP,nlp4lp_test_5,nlp4lp_test_5,1,global_compat_full,0.700,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_5,nlp4lp_test_5,1,semantic_ir_repair,0.700,0.714,1.000,0,none
Production Planning / LP,nlp4lp_test_51,nlp4lp_test_51,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_51,nlp4lp_test_51,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_51,nlp4lp_test_51,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_51,nlp4lp_test_51,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_51,nlp4lp_test_51,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_52,nlp4lp_test_52,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_52,nlp4lp_test_52,1,constrained,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_52,nlp4lp_test_52,1,opt_role_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_52,nlp4lp_test_52,1,global_compat_full,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_52,nlp4lp_test_52,1,semantic_ir_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_53,nlp4lp_test_53,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_53,nlp4lp_test_53,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_53,nlp4lp_test_53,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_53,nlp4lp_test_53,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_53,nlp4lp_test_53,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_54,nlp4lp_test_54,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_54,nlp4lp_test_54,1,constrained,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_54,nlp4lp_test_54,1,opt_role_repair,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_54,nlp4lp_test_54,1,global_compat_full,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_54,nlp4lp_test_54,1,semantic_ir_repair,1.000,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_55,nlp4lp_test_55,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_55,nlp4lp_test_55,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_55,nlp4lp_test_55,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_55,nlp4lp_test_55,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_55,nlp4lp_test_55,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_56,nlp4lp_test_56,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_56,nlp4lp_test_56,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_56,nlp4lp_test_56,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_56,nlp4lp_test_56,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_56,nlp4lp_test_56,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_57,nlp4lp_test_57,1,tfidf_greedy,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_57,nlp4lp_test_57,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_57,nlp4lp_test_57,1,opt_role_repair,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_57,nlp4lp_test_57,1,global_compat_full,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_57,nlp4lp_test_57,1,semantic_ir_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_58,nlp4lp_test_58,1,tfidf_greedy,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_58,nlp4lp_test_58,1,constrained,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_58,nlp4lp_test_58,1,opt_role_repair,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_58,nlp4lp_test_58,1,global_compat_full,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_58,nlp4lp_test_58,1,semantic_ir_repair,0.875,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_6,nlp4lp_test_6,1,tfidf_greedy,1.000,0.875,1.000,1,none
Production Planning / LP,nlp4lp_test_6,nlp4lp_test_6,1,constrained,1.000,0.625,1.000,0,none
Production Planning / LP,nlp4lp_test_6,nlp4lp_test_6,1,opt_role_repair,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_6,nlp4lp_test_6,1,global_compat_full,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_6,nlp4lp_test_6,1,semantic_ir_repair,1.000,0.625,1.000,0,none
Production Planning / LP,nlp4lp_test_62,nlp4lp_test_62,1,tfidf_greedy,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_62,nlp4lp_test_62,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_62,nlp4lp_test_62,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_62,nlp4lp_test_62,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_62,nlp4lp_test_62,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_63,nlp4lp_test_63,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_63,nlp4lp_test_63,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_63,nlp4lp_test_63,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_63,nlp4lp_test_63,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_63,nlp4lp_test_63,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_65,nlp4lp_test_65,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_65,nlp4lp_test_65,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_65,nlp4lp_test_65,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_65,nlp4lp_test_65,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_65,nlp4lp_test_65,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_66,nlp4lp_test_66,1,tfidf_greedy,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_66,nlp4lp_test_66,1,constrained,0.667,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_66,nlp4lp_test_66,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_66,nlp4lp_test_66,1,global_compat_full,0.833,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_66,nlp4lp_test_66,1,semantic_ir_repair,0.667,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_67,nlp4lp_test_67,1,tfidf_greedy,0.800,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_67,nlp4lp_test_67,1,constrained,0.800,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_67,nlp4lp_test_67,1,opt_role_repair,0.800,0.250,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_67,nlp4lp_test_67,1,global_compat_full,0.800,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_67,nlp4lp_test_67,1,semantic_ir_repair,0.800,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_68,nlp4lp_test_68,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_68,nlp4lp_test_68,1,constrained,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_68,nlp4lp_test_68,1,opt_role_repair,1.000,0.714,1.000,1,none
