method,query_id,predicted_doc_id,gold_doc_id,schema_correct,ordinary_ready,strict_ready,false_ready,param_coverage,type_match,n_expected_scalar,n_filled,exact5,exact20,key_overlap
tfidf_typed_greedy,nlp4lp_test_168,nlp4lp_test_168,nlp4lp_test_168,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_169,nlp4lp_test_169,nlp4lp_test_169,1,1,1,0,0.8571428571428571,1.0,7,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_170,nlp4lp_test_170,nlp4lp_test_170,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_171,nlp4lp_test_171,nlp4lp_test_171,1,1,1,0,1.0,1.0,7,7,0.7142857142857143,0.7142857142857143,1.0
tfidf_typed_greedy,nlp4lp_test_172,nlp4lp_test_172,nlp4lp_test_172,1,1,1,0,1.0,1.0,6,6,0.6666666666666666,0.6666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_173,nlp4lp_test_173,nlp4lp_test_173,1,1,1,0,1.0,0.875,8,8,0.125,0.125,1.0
tfidf_typed_greedy,nlp4lp_test_174,nlp4lp_test_174,nlp4lp_test_174,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_175,nlp4lp_test_175,nlp4lp_test_175,1,0,0,0,0.6,0.6666666666666666,5,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_176,nlp4lp_test_176,nlp4lp_test_176,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_177,nlp4lp_test_177,nlp4lp_test_177,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_178,nlp4lp_test_178,nlp4lp_test_178,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_179,nlp4lp_test_179,nlp4lp_test_179,1,1,1,0,1.0,0.8571428571428571,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_typed_greedy,nlp4lp_test_180,nlp4lp_test_180,nlp4lp_test_180,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_typed_greedy,nlp4lp_test_181,nlp4lp_test_181,nlp4lp_test_181,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_182,nlp4lp_test_182,nlp4lp_test_182,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_183,nlp4lp_test_183,nlp4lp_test_183,1,1,1,0,0.875,1.0,8,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_typed_greedy,nlp4lp_test_184,nlp4lp_test_184,nlp4lp_test_184,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_185,nlp4lp_test_185,nlp4lp_test_185,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_186,nlp4lp_test_186,nlp4lp_test_186,1,0,0,0,1.0,0.75,4,4,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_187,nlp4lp_test_187,nlp4lp_test_187,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_188,nlp4lp_test_120,nlp4lp_test_188,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_189,nlp4lp_test_189,nlp4lp_test_189,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_190,nlp4lp_test_190,nlp4lp_test_190,1,1,1,0,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_191,nlp4lp_test_191,nlp4lp_test_191,1,1,1,0,1.0,1.0,8,8,0.0,0.375,1.0
tfidf_typed_greedy,nlp4lp_test_192,nlp4lp_test_192,nlp4lp_test_192,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_193,nlp4lp_test_193,nlp4lp_test_193,1,1,1,0,1.0,1.0,8,8,0.25,0.375,1.0
tfidf_typed_greedy,nlp4lp_test_194,nlp4lp_test_259,nlp4lp_test_194,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_195,nlp4lp_test_195,nlp4lp_test_195,1,0,0,0,0.875,0.7142857142857143,8,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_196,nlp4lp_test_196,nlp4lp_test_196,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_197,nlp4lp_test_197,nlp4lp_test_197,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_198,nlp4lp_test_198,nlp4lp_test_198,1,1,1,0,1.0,1.0,11,11,0.09090909090909091,0.18181818181818182,1.0
tfidf_typed_greedy,nlp4lp_test_199,nlp4lp_test_199,nlp4lp_test_199,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_200,nlp4lp_test_200,nlp4lp_test_200,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.42857142857142855,1.0
tfidf_typed_greedy,nlp4lp_test_201,nlp4lp_test_193,nlp4lp_test_201,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_202,nlp4lp_test_202,nlp4lp_test_202,1,1,1,0,1.0,1.0,6,6,0.5,0.5,1.0
tfidf_typed_greedy,nlp4lp_test_203,nlp4lp_test_203,nlp4lp_test_203,1,0,0,0,1.0,0.3333333333333333,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_204,nlp4lp_test_204,nlp4lp_test_204,1,0,0,0,1.0,0.75,8,8,0.125,0.125,1.0
tfidf_typed_greedy,nlp4lp_test_205,nlp4lp_test_205,nlp4lp_test_205,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_206,nlp4lp_test_206,nlp4lp_test_206,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_207,nlp4lp_test_207,nlp4lp_test_207,1,1,1,0,1.0,1.0,5,5,1.0,1.0,1.0
tfidf_typed_greedy,nlp4lp_test_208,nlp4lp_test_208,nlp4lp_test_208,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.5714285714285714,1.0
tfidf_typed_greedy,nlp4lp_test_209,nlp4lp_test_209,nlp4lp_test_209,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.42857142857142855,1.0
tfidf_typed_greedy,nlp4lp_test_210,nlp4lp_test_210,nlp4lp_test_210,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_211,nlp4lp_test_211,nlp4lp_test_211,1,1,1,0,1.0,1.0,5,5,0.6,0.8,1.0
tfidf_typed_greedy,nlp4lp_test_212,nlp4lp_test_212,nlp4lp_test_212,1,1,1,0,1.0,1.0,10,10,0.6,0.6,1.0
tfidf_typed_greedy,nlp4lp_test_213,nlp4lp_test_213,nlp4lp_test_213,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_214,nlp4lp_test_214,nlp4lp_test_214,1,1,1,0,1.0,1.0,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_215,nlp4lp_test_215,nlp4lp_test_215,1,0,0,0,1.0,0.5714285714285714,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_typed_greedy,nlp4lp_test_216,nlp4lp_test_216,nlp4lp_test_216,1,1,1,0,1.0,1.0,5,5,0.2,0.2,1.0
tfidf_typed_greedy,nlp4lp_test_217,nlp4lp_test_217,nlp4lp_test_217,1,1,1,0,1.0,1.0,7,7,0.0,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_218,nlp4lp_test_218,nlp4lp_test_218,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_219,nlp4lp_test_219,nlp4lp_test_219,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_220,nlp4lp_test_220,nlp4lp_test_220,1,1,1,0,1.0,0.8571428571428571,7,7,0.7142857142857143,0.7142857142857143,1.0
tfidf_typed_greedy,nlp4lp_test_221,nlp4lp_test_221,nlp4lp_test_221,1,1,1,0,1.0,1.0,11,11,0.09090909090909091,0.09090909090909091,1.0
tfidf_typed_greedy,nlp4lp_test_222,nlp4lp_test_214,nlp4lp_test_222,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_223,nlp4lp_test_223,nlp4lp_test_223,1,0,0,0,0.8571428571428571,0.6666666666666666,7,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_224,nlp4lp_test_224,nlp4lp_test_224,1,1,1,0,1.0,1.0,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_typed_greedy,nlp4lp_test_225,nlp4lp_test_225,nlp4lp_test_225,1,1,1,0,1.0,0.8,10,10,0.0,0.2,1.0
tfidf_typed_greedy,nlp4lp_test_226,nlp4lp_test_226,nlp4lp_test_226,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_typed_greedy,nlp4lp_test_227,nlp4lp_test_227,nlp4lp_test_227,1,1,1,0,1.0,0.9,10,10,0.1,0.1,1.0
tfidf_typed_greedy,nlp4lp_test_228,nlp4lp_test_228,nlp4lp_test_228,1,1,1,0,1.0,1.0,4,4,0.5,0.5,1.0
tfidf_typed_greedy,nlp4lp_test_229,nlp4lp_test_229,nlp4lp_test_229,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_230,nlp4lp_test_230,nlp4lp_test_230,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_231,nlp4lp_test_231,nlp4lp_test_231,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_232,nlp4lp_test_232,nlp4lp_test_232,1,1,1,0,1.0,1.0,8,8,0.125,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_233,nlp4lp_test_233,nlp4lp_test_233,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_234,nlp4lp_test_185,nlp4lp_test_234,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_235,nlp4lp_test_235,nlp4lp_test_235,1,1,1,0,1.0,1.0,4,4,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_236,nlp4lp_test_236,nlp4lp_test_236,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_237,nlp4lp_test_237,nlp4lp_test_237,1,1,1,0,1.0,1.0,9,9,0.1111111111111111,0.2222222222222222,1.0
tfidf_typed_greedy,nlp4lp_test_238,nlp4lp_test_238,nlp4lp_test_238,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_239,nlp4lp_test_239,nlp4lp_test_239,1,1,1,0,1.0,0.8,5,5,0.2,0.2,1.0
tfidf_typed_greedy,nlp4lp_test_240,nlp4lp_test_240,nlp4lp_test_240,1,1,1,0,1.0,1.0,8,8,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_241,nlp4lp_test_241,nlp4lp_test_241,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_242,nlp4lp_test_242,nlp4lp_test_242,1,1,1,0,1.0,0.8,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_243,nlp4lp_test_243,nlp4lp_test_243,1,1,1,0,0.8571428571428571,0.8333333333333334,7,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_244,nlp4lp_test_244,nlp4lp_test_244,1,0,0,0,1.0,0.7142857142857143,7,7,0.42857142857142855,0.42857142857142855,1.0
tfidf_typed_greedy,nlp4lp_test_245,nlp4lp_test_245,nlp4lp_test_245,1,0,0,0,1.0,0.75,4,4,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_246,nlp4lp_test_63,nlp4lp_test_246,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_247,nlp4lp_test_233,nlp4lp_test_247,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_248,nlp4lp_test_248,nlp4lp_test_248,1,1,1,0,1.0,0.8571428571428571,7,7,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_249,nlp4lp_test_249,nlp4lp_test_249,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_250,nlp4lp_test_250,nlp4lp_test_250,1,1,1,0,1.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_251,nlp4lp_test_251,nlp4lp_test_251,1,1,1,0,1.0,1.0,7,7,0.5714285714285714,0.5714285714285714,1.0
tfidf_typed_greedy,nlp4lp_test_252,nlp4lp_test_252,nlp4lp_test_252,1,1,1,0,1.0,0.8,5,5,0.6,0.6,1.0
tfidf_typed_greedy,nlp4lp_test_253,nlp4lp_test_253,nlp4lp_test_253,1,0,0,0,1.0,0.6666666666666666,6,6,0.16666666666666666,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_254,nlp4lp_test_254,nlp4lp_test_254,1,1,1,0,1.0,1.0,4,4,0.5,0.5,1.0
tfidf_typed_greedy,nlp4lp_test_255,nlp4lp_test_255,nlp4lp_test_255,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_256,nlp4lp_test_256,nlp4lp_test_256,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_257,nlp4lp_test_257,nlp4lp_test_257,1,1,1,0,1.0,1.0,8,8,0.125,0.125,1.0
tfidf_typed_greedy,nlp4lp_test_258,nlp4lp_test_258,nlp4lp_test_258,1,1,1,0,1.0,1.0,7,7,0.2857142857142857,0.2857142857142857,1.0
tfidf_typed_greedy,nlp4lp_test_259,nlp4lp_test_259,nlp4lp_test_259,1,1,1,0,1.0,0.8333333333333334,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_260,nlp4lp_test_260,nlp4lp_test_260,1,0,0,0,1.0,0.5555555555555556,9,9,0.0,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_261,nlp4lp_test_261,nlp4lp_test_261,1,0,0,0,0.9,0.7777777777777778,10,9,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_262,nlp4lp_test_262,nlp4lp_test_262,1,1,1,0,1.0,1.0,5,5,0.2,0.2,1.0
tfidf_typed_greedy,nlp4lp_test_263,nlp4lp_test_263,nlp4lp_test_263,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_264,nlp4lp_test_264,nlp4lp_test_264,1,1,1,0,1.0,1.0,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_265,nlp4lp_test_265,nlp4lp_test_265,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_266,nlp4lp_test_266,nlp4lp_test_266,1,1,1,0,0.8888888888888888,0.875,9,8,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_267,nlp4lp_test_267,nlp4lp_test_267,1,1,1,0,1.0,1.0,6,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_268,nlp4lp_test_28,nlp4lp_test_268,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_269,nlp4lp_test_269,nlp4lp_test_269,1,1,1,0,1.0,1.0,4,4,0.25,0.5,1.0
tfidf_typed_greedy,nlp4lp_test_270,nlp4lp_test_270,nlp4lp_test_270,1,1,1,0,1.0,0.8,5,5,0.2,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_271,nlp4lp_test_271,nlp4lp_test_271,1,1,1,0,1.0,0.8,5,5,0.4,0.4,1.0
tfidf_typed_greedy,nlp4lp_test_272,nlp4lp_test_272,nlp4lp_test_272,1,1,1,0,1.0,1.0,6,6,1.0,1.0,1.0
tfidf_typed_greedy,nlp4lp_test_273,nlp4lp_test_273,nlp4lp_test_273,1,1,1,0,1.0,1.0,9,9,0.1111111111111111,0.1111111111111111,1.0
tfidf_typed_greedy,nlp4lp_test_274,nlp4lp_test_274,nlp4lp_test_274,1,1,1,0,1.0,1.0,6,6,0.3333333333333333,0.3333333333333333,1.0
tfidf_typed_greedy,nlp4lp_test_275,nlp4lp_test_275,nlp4lp_test_275,1,1,1,0,1.0,1.0,7,7,0.14285714285714285,0.14285714285714285,1.0
tfidf_typed_greedy,nlp4lp_test_276,nlp4lp_test_276,nlp4lp_test_276,1,1,1,0,1.0,1.0,6,6,0.16666666666666666,0.16666666666666666,1.0
tfidf_typed_greedy,nlp4lp_test_277,nlp4lp_test_277,nlp4lp_test_277,1,1,1,0,1.0,1.0,1,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_278,nlp4lp_test_278,nlp4lp_test_278,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_279,nlp4lp_test_279,nlp4lp_test_279,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_280,nlp4lp_test_280,nlp4lp_test_280,1,1,1,0,0.8571428571428571,1.0,7,6,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_281,nlp4lp_test_281,nlp4lp_test_281,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_282,nlp4lp_test_282,nlp4lp_test_282,1,0,0,0,1.0,0.5,4,4,0.25,0.25,1.0
tfidf_typed_greedy,nlp4lp_test_283,nlp4lp_test_284,nlp4lp_test_283,0,0,0,0,0.0,0.0,8,0,,,0.8
tfidf_typed_greedy,nlp4lp_test_284,nlp4lp_test_284,nlp4lp_test_284,1,0,0,0,0.18181818181818182,1.0,11,2,0.5,0.5,1.0
tfidf_typed_greedy,nlp4lp_test_285,nlp4lp_test_285,nlp4lp_test_285,1,0,0,0,0.5,1.0,6,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_286,nlp4lp_test_285,nlp4lp_test_286,0,1,0,1,1.0,1.0,2,2,,,0.3333333333333333
tfidf_typed_greedy,nlp4lp_test_287,nlp4lp_test_293,nlp4lp_test_287,0,1,0,1,1.0,1.0,1,1,,,0.25
tfidf_typed_greedy,nlp4lp_test_288,nlp4lp_test_293,nlp4lp_test_288,0,1,0,1,1.0,1.0,1,1,,,0.25
tfidf_typed_greedy,nlp4lp_test_289,nlp4lp_test_289,nlp4lp_test_289,1,0,0,0,0.6,0.6666666666666666,5,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_290,nlp4lp_test_293,nlp4lp_test_290,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_291,nlp4lp_test_293,nlp4lp_test_291,0,1,0,1,1.0,1.0,1,1,,,0.3333333333333333
tfidf_typed_greedy,nlp4lp_test_292,nlp4lp_test_293,nlp4lp_test_292,0,1,0,1,1.0,1.0,1,1,,,0.3333333333333333
tfidf_typed_greedy,nlp4lp_test_293,nlp4lp_test_293,nlp4lp_test_293,1,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_294,nlp4lp_test_294,nlp4lp_test_294,1,0,0,0,0.5,1.0,2,1,1.0,1.0,1.0
tfidf_typed_greedy,nlp4lp_test_295,nlp4lp_test_295,nlp4lp_test_295,1,0,0,0,0.0,0.0,1,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_296,nlp4lp_test_296,nlp4lp_test_296,1,0,0,0,0.0,0.0,1,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_297,nlp4lp_test_297,nlp4lp_test_297,1,0,0,0,0.0,0.0,1,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_298,nlp4lp_test_298,nlp4lp_test_298,1,0,0,0,0.0,0.0,2,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_299,nlp4lp_test_321,nlp4lp_test_299,0,1,0,1,1.0,1.0,1,1,,,0.5
tfidf_typed_greedy,nlp4lp_test_300,nlp4lp_test_300,nlp4lp_test_300,1,0,0,0,0.5,1.0,2,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_301,nlp4lp_test_301,nlp4lp_test_301,1,0,0,0,0.0,0.0,2,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_302,nlp4lp_test_302,nlp4lp_test_302,1,0,0,0,0.3333333333333333,1.0,3,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_303,nlp4lp_test_303,nlp4lp_test_303,1,0,0,0,0.6666666666666666,1.0,3,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_304,nlp4lp_test_304,nlp4lp_test_304,1,0,0,0,0.0,0.0,2,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_305,nlp4lp_test_305,nlp4lp_test_305,1,0,0,0,0.0,0.0,5,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_306,nlp4lp_test_306,nlp4lp_test_306,1,0,0,0,0.0,0.0,3,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_307,nlp4lp_test_307,nlp4lp_test_307,1,0,0,0,0.625,1.0,8,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_308,nlp4lp_test_308,nlp4lp_test_308,1,0,0,0,0.0,0.0,2,0,,,1.0
tfidf_typed_greedy,nlp4lp_test_309,nlp4lp_test_309,nlp4lp_test_309,1,0,0,0,0.3333333333333333,1.0,3,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_310,nlp4lp_test_310,nlp4lp_test_310,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_311,nlp4lp_test_321,nlp4lp_test_311,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_312,nlp4lp_test_312,nlp4lp_test_312,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_313,nlp4lp_test_313,nlp4lp_test_313,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_314,nlp4lp_test_314,nlp4lp_test_314,1,1,1,0,1.0,1.0,1,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_315,nlp4lp_test_315,nlp4lp_test_315,1,1,1,0,1.0,1.0,8,8,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_316,nlp4lp_test_325,nlp4lp_test_316,0,1,0,1,1.0,1.0,2,2,,,1.0
tfidf_typed_greedy,nlp4lp_test_317,nlp4lp_test_321,nlp4lp_test_317,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_typed_greedy,nlp4lp_test_318,nlp4lp_test_312,nlp4lp_test_318,0,1,0,1,1.0,1.0,4,4,,,0.6666666666666666
tfidf_typed_greedy,nlp4lp_test_319,nlp4lp_test_319,nlp4lp_test_319,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_320,nlp4lp_test_320,nlp4lp_test_320,1,0,0,0,0.5,1.0,2,1,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_321,nlp4lp_test_321,nlp4lp_test_321,1,1,1,0,1.0,1.0,4,4,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_322,nlp4lp_test_321,nlp4lp_test_322,0,1,0,1,1.0,1.0,3,3,,,0.5
tfidf_typed_greedy,nlp4lp_test_323,nlp4lp_test_323,nlp4lp_test_323,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_324,nlp4lp_test_324,nlp4lp_test_324,1,0,0,0,0.7142857142857143,1.0,7,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_325,nlp4lp_test_325,nlp4lp_test_325,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_326,nlp4lp_test_326,nlp4lp_test_326,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_327,nlp4lp_test_327,nlp4lp_test_327,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_328,nlp4lp_test_328,nlp4lp_test_328,1,1,1,0,1.0,1.0,5,5,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_329,nlp4lp_test_329,nlp4lp_test_329,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_typed_greedy,nlp4lp_test_330,nlp4lp_test_330,nlp4lp_test_330,1,1,1,0,1.0,1.0,1,1,0.0,0.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_0,nlp4lp_test_0,nlp4lp_test_0,1,1,1,0,1.0,1.0,5,5,1.0,1.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_1,nlp4lp_test_1,nlp4lp_test_1,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_2,nlp4lp_test_2,nlp4lp_test_2,1,1,1,0,1.0,1.0,8,8,0.0,0.125,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_3,nlp4lp_test_3,nlp4lp_test_3,1,1,1,0,1.0,0.8571428571428571,7,7,0.0,0.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_4,nlp4lp_test_41,nlp4lp_test_4,0,0,0,0,0.0,0.0,0,0,,,0.0
tfidf_selective_grounding_rerank,nlp4lp_test_5,nlp4lp_test_5,nlp4lp_test_5,1,1,1,0,1.0,1.0,10,10,0.2,0.2,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_6,nlp4lp_test_6,nlp4lp_test_6,1,1,1,0,1.0,0.875,8,8,0.125,0.25,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_7,nlp4lp_test_7,nlp4lp_test_7,1,1,1,0,1.0,1.0,8,8,0.125,0.25,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_8,nlp4lp_test_8,nlp4lp_test_8,1,1,1,0,1.0,1.0,3,3,0.0,0.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_9,nlp4lp_test_9,nlp4lp_test_9,1,1,1,0,1.0,1.0,2,2,0.0,0.0,1.0
tfidf_selective_grounding_rerank,nlp4lp_test_10,nlp4lp_test_10,nlp4lp_test_10,1,1,1,0,0.875,1.0,8,7,0.42857142857142855,0.42857142857142855,1.0
